English,Thai
well  i sort of flunked mace class , นี่ เหรอสเปรย์ พริกไทย น่ะ ส่วน หนึ่ง ใน คลาส เรียน
pepper ,พริกไทย
pepper ,พริกไทย
the armaments board  governor general s division  of the interior and chief of police as  fees  ,สเติร์น กรมสรรพาวุธ  หมาด ไทย 
 veayn poked at har habyiat baeer hatika ,บรรยาย ไทย โดย sursar
english,คำ แปล ภาษา ไทย โดย nunont
as soon as we re in position we ll be on a count of five ,คำ บรรยาย ภาษา ไทย โดย nunont ทัน ที่ เรา ประจำ ตำแหน่ง เรา จะ นับ ห้า
visiontext subtitles by susan voas,บรรยาย ไทย โดย nunontpersonalonly
thai  maybe ,อาหาร ไทย อาจ จะนะ
 english  us  sdh ,บท บรรยาย ไทย ธนัชชาศักดิ์ สยามกุลพิมพ์ ไทยเวอร์ชั่น นี้ mamadidiho
 english  us  sdh ,บท บรรยาย ไทย ธนัชชาศักดิ์ สยามกุลพิมพ์ ไทยเวอร์ชั่น นี้ mamadidiho
 english  us  sdh ,บท บรรยาย ไทย ธนัชชาศักดิ์ สยามกุลพิมพ์ ไทยเวอร์ชั่น นี้ mamadidiho
 english  us  sdh ,บท บรรยาย ไทย ธนัชชาศักดิ์ สยามกุลพิมพ์ ไทยเวอร์ชั่น นี้ mamadidiho
english,เนื้อ เพลง แปล จาก พากย์ ไทย โดย คุณ จ้อนthaisubtitles  moonstar
 ආයිබෝ වේවා , ආ ය ිබෝව ේ ව ා   thaisubtitles คำ บรรยาย ไทย  เครื่อง แปล 
and i ´ ll never  ever depend on you, ธนัชชาศักดิ์ สยามกุล บรรยายไทย 
 english  us  sdh ,บท บรรยาย ไทย ธนัชชาศักดิ์ สยามกุลพิมพ์ ไทยเวอร์ชั่น นี้ mamadidiho
subtitles by werewulf  werewulf @ xnetro ,xvidbywakaruบทบรรยาย ไทย โดย trawet
christmas in august,christmasinaugust บรรยาย ไทย 
then someone mentioned thailand  it was as simple as that ,แล้ว ก็ มี คน เอ่ย ถึง ประเทศไทย ขึ้น มา ง่าย ๆ อย่าง งั้น เลย
i learned that thailand means freedom ,ฉัน ก็ เลย รู้ ว่า ประเทศไทย คือ อิสรภาพ
thais have so much respect for their monarch that up until rama iii changed the law no one could utter his majesty s name ,คน ไทย เคย เคารพ ราชวงศ์ มาก  นั่น จนกระทั่ง สมเด็จพระรามาธิบดี ที่ 3ได้ เปลี่ยน กฏหมาย โดย ใน ตอน นั้น ไม่ มี ใคร สามารถ เอ่ย นาม พระองค์ ได้ ด้วยซ้ำ
this is in thai  i can t sign this ,เอกสาร เป็น ภาษา ไทย ฉัน ไม่ ได้ พูด ไทย ฉัน เซ็น ไม่ ได้
was it in english or thai ,เอกสาร นั้น เป็น ภาษา อังกฤษ หรือ ไทย 
was it in english or thai ,ภาษา อังกฤษ หรือ ไทย 
clearly  i can t read thai ,เห็น ได้ ชัด ว่า ฉัน อ่าน ภาษา ไทย ไม่ ออก
 why would you want to come here , ทำไม ลูก ถึง อยาก มา ประเทศไทย นี่ ล่ะ 
they take drugs seriously ,ประเทศไทย จริงจัง กับ คดียาเสพย์ ติด มาก
you say you re thai ,คุณ บอก ว่า คุณ เป็น คน ไทย 
as far as the thais are concerned  they re guilty  guilty or not ,เท่า ที่ รู้ พวก คน ไทย สน แต่ว่า ตอน นี้ พวก เธอ ผิด จะ จริง หรือ ไม่ จริง อีก ที พวก เขา ไม่ แคร์ แล้ว
i m still here in thailand ,หนู ยัง อยู่ ที่ ประเทศไทย ค่ะ
i m a private defense attorney for some americans in thailand ,ผม เป็น ทนายความ เอกชน ที่ ว่า ความ ให้ คน อเมริกัน ใน ประเทศไทย
thai people is good friends ,คน ไทย เป็น เพื่อน ที่ ดี นะ
here you believe one friend knows what the other does ,ที่ นี่ ใน ประเทศไทย พวก คุณ เชื่อ ว่า เพื่อน ย่อม รู้ ว่า เพื่อน อีก คน ทำ อะไร
d your head will collapse d if there s nothing in it d and you ll ask yourself d where is my mind ,บรรยาย ไทย โดย inthirajsapogee keeratipakaporanarchist
 thai food  feminist prose and angry girl music  of the indie rock persuasion  ,อาหาร ไทย บท กลอน รักษา สิทธิ สตรี เพลง อินดี้ ร็อค ที่ เป็น วง ผู้ หญิง ชอบ โวย เรื่อง สิทธิ สตรี
the woky world of thai cooking ,ตำรา ทำ อาหาร ไทยเหรอ 
i m taking a thai cooking course this summer ,ผม จะ เข้า เรียน การ ทำ อาหาร ไทย หน้า ร้อน นี้
does ben like thai food ,เบน ชอบ อาหาร ไทย หรือ เปล่า 
you will someday ,สัก วัน คุณ จะ เข้าใจ บท บรรยาย ไทย โดย แมงกุ๊ดจี่สี แพลททินัม
ryu  a japanese martial artist who defeated sagat  the muay thai emperor ,ริว นัก สู้ ชาว ญี่ปุ่น ผู้ บล้ม สกัด ราชา แห่ง มวย ไทย
ever get your ass kicked by a guy with long hair and makeup ,บรรยาย ไทย โดย totai14
nakahara shoko,บรรยาย ไทย โดย nanatakaramisterthee
 english ,แปล ไทย
what happened  did someone save me  yeah  baby  i think someone did ,เกิด อะไร ขึ้น มี ใคร ช่วย ผม ไว้ เหรอ ครับ ใช่ ลูก พ่อ ว่า มี บาง คน ช่วย ไว้ บท บรรยาย ไทย โดย แมงกุ๊ดจี่สี แพลททินัม
the thais are here,พ่อค้า ไทย มา แล้ว
in an hour s time they will be trading with a thai seller,สาย รายงาน ว่า อีก 1 ชั่วโมง มัน จะ ติดต่อ กับ เอ เย่น ชาว ไทย
i speak thai  i know what they re saying,ฉัน พูด ไทย ได้ เลย รู้ ว่า พวก นั้น บ่น อะไร
subs sync checked  by iurop and corrected by klaff2004,บรรยาย ไทย โดย cragioreihahaneafongmuannspacemania
you think you know somebody  then wake up missing a kidney ,นึก ว่า รู้จัก คน ดี วัน นึง ตื่น มา ที่ เมืองไทย ไต หาย ไป แล้ว
presented by cj entertainment in association with discovery venture capital,บท บรรยาย ไทย จาก โดย ironyojin nizazvagabond36raito79 arramboyนายที  เต๋า
you have to use mine  not mom s and dad s ,บรรยาย ไทย โดย strangerporkimjeng28 snoopyweiyuibakery
how do you want me ,  บรรยาย ไทย โดย delpiero10   ว่า ไง ค่ะ เอา ไง กะฉัน ดี หล่ะ
subtitle by dinesh all you out there enjoy ,บรรยาย ไทย โดย solemnboy
is there any pepper here  could i have some ,ที่ นี่ มี พริกไทย มั้ย เนี่ย ขอ หน่อย ได้ มั้ย
we ll go to the shepherd s  they do thai in there ,งั้น เรา ไป ร้าน เชพเพิร์ด กัน มี อาหาร ไทย ด้วย นะ
